tweet_id,retweet_count,favorite_count,retweeted_status
667782464991965184,261,434,Original tweet
667773195014021121,61,243,Original tweet
667766675769573376,243,476,Original tweet
667728196545200128,162,398,Original tweet
667724302356258817,341,517,Original tweet
667550904950915073,37,0,This is a retweet
667550882905632768,34,0,This is a retweet
667549055577362432,2454,6138,Original tweet
667546741521195010,138,355,Original tweet
667544320556335104,568,917,Original tweet
667538891197542400,72,220,Original tweet
667534815156183040,576,866,Original tweet
667530908589760512,264,501,Original tweet
667524857454854144,1198,1798,Original tweet
667517642048163840,203,389,Original tweet
667509364010450944,2272,7148,Original tweet
667502640335572993,231,563,Original tweet
667495797102141441,294,565,Original tweet
667491009379606528,242,559,Original tweet
667470559035432960,102,273,Original tweet
667455448082227200,66,203,Original tweet
667453023279554560,96,327,Original tweet
667443425659232256,620,833,Original tweet
667437278097252352,257,483,Original tweet
667435689202614272,89,326,Original tweet
667405339315146752,234,489,Original tweet
667393430834667520,60,211,Original tweet
667369227918143488,173,385,Original tweet
667211855547486208,258,516,Original tweet
667200525029539841,282,658,Original tweet
667192066997374976,115,414,Original tweet
667188689915760640,449,784,Original tweet
667182792070062081,6618,15075,Original tweet
667177989038297088,58,200,Original tweet
667176164155375616,484,640,Original tweet
667174963120574464,88,262,Original tweet
667171260800061440,97,235,Original tweet
667165590075940865,1241,2819,Original tweet
667160273090932737,66,268,Original tweet
667152164079423490,18285,49720,Original tweet
667138269671505920,2387,4851,Original tweet
667119796878725120,135,346,Original tweet
667090893657276420,132,349,Original tweet
667073648344346624,134,425,Original tweet
667070482143944705,14,88,Original tweet
667065535570550784,51,175,Original tweet
667062181243039745,57,227,Original tweet
667044094246576128,54,198,Original tweet
667012601033924608,237,471,Original tweet
666996132027977728,102,258,Original tweet
666983947667116034,1040,2679,Original tweet
666837028449972224,584,857,Original tweet
666835007768551424,83,222,Original tweet
666826780179869698,105,266,Original tweet
666817836334096384,267,540,Original tweet
666804364988780544,95,250,Original tweet
666786068205871104,521,800,Original tweet
666781792255496192,211,404,Original tweet
666776908487630848,186,368,Original tweet
666739327293083650,71,244,Original tweet
666701168228331520,234,449,Original tweet
666691418707132416,51,196,Original tweet
666649482315059201,608,923,Original tweet
666644823164719104,88,238,Original tweet
666454714377183233,223,545,Original tweet
666447344410484738,23,107,Original tweet
666437273139982337,52,131,Original tweet
666435652385423360,54,170,Original tweet
666430724426358785,204,330,Original tweet
666428276349472768,90,171,Original tweet
666421158376562688,118,327,Original tweet
666418789513326592,48,129,Original tweet
666411507551481857,339,459,Original tweet
666407126856765440,44,113,Original tweet
666396247373291520,92,172,Original tweet
666373753744588802,100,194,Original tweet
666362758909284353,595,804,Original tweet
666353288456101888,77,229,Original tweet
666345417576210432,146,307,Original tweet
666337882303524864,96,204,Original tweet
666293911632134144,368,522,Original tweet
666287406224695296,71,152,Original tweet
666273097616637952,82,184,Original tweet
666268910803644416,37,108,Original tweet
666104133288665088,6871,14765,Original tweet
666102155909144576,16,81,Original tweet
666099513787052032,73,164,Original tweet
666094000022159362,79,169,Original tweet
666082916733198337,47,121,Original tweet
666073100786774016,174,335,Original tweet
666071193221509120,67,154,Original tweet
666063827256086533,232,496,Original tweet
666058600524156928,61,115,Original tweet
666057090499244032,146,304,Original tweet
666055525042405380,261,448,Original tweet
666051853826850816,879,1253,Original tweet
666050758794694657,60,136,Original tweet
666049248165822465,41,111,Original tweet
666044226329800704,147,311,Original tweet
666033412701032449,47,128,Original tweet
666029285002620928,48,132,Original tweet
666020888022790149,532,2535,Original tweet
